Molecule ChEMBL ID;Molecule Name;Molecule Max Phase;Molecular Weight;#RO5 Violations;AlogP;Compound Key;Smiles;Standard Type;Standard Relation;Standard Value;Standard Units;pChEMBL Value;Data Validity Comment;Comment;Uo Units;Ligand Efficiency BEI;Ligand Efficiency LE;Ligand Efficiency LLE;Ligand Efficiency SEI;Potential Duplicate;Assay ChEMBL ID;Assay Description;Assay Type;BAO Format ID;BAO Label;Assay Organism;Assay Tissue ChEMBL ID;Assay Tissue Name;Assay Cell Type;Assay Subcellular Fraction;Assay Parameters;Assay Variant Accession;Assay Variant Mutation;Target ChEMBL ID;Target Name;Target Organism;Target Type;Document ChEMBL ID;Source ID;Source Description;Document Journal;Document Year;Cell ChEMBL ID;Properties;Action Type;Standard Text Value;Value
CHEMBL4795724;;;323.4;0.0;3.64;4w;CCCn1c(NC(=O)Cc2cccc(OC)c2)nc2ccccc21;IC50;'=';4000.0;nM;5.4;;;UO_0000065;;;;;0;CHEMBL4700084;Antitrypanosomal activity against Trypanosoma cruzi infected in rat H9c2 infected with trypomastigotes from parasite-infected monkey LLC-MK2 cells measured after 72 hrs by DRAQ5 DNA dye based microscopic imaging analysis;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;H9c2;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4699414;1;Scientific Literature;RSC Med Chem;2020.0;;TIME = 72.0 hr;;;4.0
CHEMBL1443198;;;279.34;0.0;3.7;6a;CCCn1c(NC(=O)c2ccccc2)nc2ccccc21;IC50;'=';5000.0;nM;5.3;;;UO_0000065;;;;;0;CHEMBL4700084;Antitrypanosomal activity against Trypanosoma cruzi infected in rat H9c2 infected with trypomastigotes from parasite-infected monkey LLC-MK2 cells measured after 72 hrs by DRAQ5 DNA dye based microscopic imaging analysis;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;H9c2;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4699414;1;Scientific Literature;RSC Med Chem;2020.0;;TIME = 72.0 hr;;;5.0
CHEMBL4788748;;;327.82;0.0;4.03;15;CCCn1c(C(=O)NCc2ccc(Cl)cc2)nc2ccccc21;IC50;'=';10000.0;nM;5.0;;;UO_0000065;;;;;0;CHEMBL4700084;Antitrypanosomal activity against Trypanosoma cruzi infected in rat H9c2 infected with trypomastigotes from parasite-infected monkey LLC-MK2 cells measured after 72 hrs by DRAQ5 DNA dye based microscopic imaging analysis;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;H9c2;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4699414;1;Scientific Literature;RSC Med Chem;2020.0;;TIME = 72.0 hr;;;10.0
CHEMBL5432196;;;464.47;0.0;2.93;55;Cc1ccc(-n2nnnc2S[C@@H](C)C(=O)NCC(=O)Nc2ccc(F)c(F)c2F)c(C)c1;IC50;'=';37800.0;nM;4.42;;;UO_0000065;;;;;0;CHEMBL5326091;Antitrypanosomal activity against Trypanosoma cruzi Y trypomastigotes infected in monkey LLC-MK2 cells assessed as parasite growth inhibition incubated for 24 hrs by resazurin dye based microplate reader assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL5325404;1;Scientific Literature;Eur J Med Chem;2023.0;;TIME = 24.0 hr;;;37.8
CHEMBL4440828;;;445.87;0.0;2.3;2;Cl.Cl.Cl.NCCN(CCN)CCNCc1c2ccccc2cc2ccccc12;IC50;;;;;;Not Determined;;;;;;0;CHEMBL4412887;Trypanocidal activity against Trypanosoma cruzi TINF/CH/1956/Tulahuen DTU 6 trypomastigotes derived from infected Balb/c albino mouse after 24 hrs by resazurin dye based assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4411300;1;Scientific Literature;Eur J Med Chem;2019.0;;;;;
CHEMBL4570410;;;536.29;1.0;-1.9;1;Cl.Cl.Cl.Cl.Cl.Cl.NCCCNCCN(CCNCCCN)CCNCCCN;IC50;;;;;;Not Determined;;;;;;0;CHEMBL4412887;Trypanocidal activity against Trypanosoma cruzi TINF/CH/1956/Tulahuen DTU 6 trypomastigotes derived from infected Balb/c albino mouse after 24 hrs by resazurin dye based assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4411300;1;Scientific Literature;Eur J Med Chem;2019.0;;;;;
CHEMBL110;BENZNIDAZOLE;4.0;260.25;0.0;1.11;benznidazole;O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1;IC50;'=';36100.0;nM;4.44;;;UO_0000065;;;;;0;CHEMBL4412884;Trypanocidal activity against Trypanosoma cruzi IRHOD/CO/2008/SN3 DTU 1 trypomastigotes derived from infected Balb/c albino mouse after 24 hrs by resazurin dye based assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4411300;1;Scientific Literature;Eur J Med Chem;2019.0;;;;;36.1
CHEMBL4634737;;;547.63;1.0;4.85;7c;COc1ccc2c(c1OC)CO[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C(CN=C=S)c1cccnc1;IC50;'=';1900.0;nM;5.72;;;UO_0000065;;;;;0;CHEMBL4614114;Antitrypanosomal activity against Trypanosoma cruzi Tulahuen C4 trypomastigotes infected in rat L6 cells assessed as parasite growth inhibition measured after 96 hrs by inverted microscopy analysis;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;L6;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4613224;1;Scientific Literature;Bioorg Med Chem;2020.0;CHEMBL3308469;;;;1.9
CHEMBL4743563;;;425.92;0.0;3.68;5;O=C(O)c1c(CNCCN2CCOCC2)nc2ccc(Cl)cc2c1-c1ccccc1;IC50;'=';11900.0;nM;4.92;;;UO_0000065;;;;;0;CHEMBL4682711;Antitrypanosomal activity against bloodstream Trypanosoma cruzi trypomastigotes measured after 24 hrs by Neubauer chamber method;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4680129;1;Scientific Literature;Eur J Med Chem;2020.0;;TIME = 24.0 hr;;;11.9
CHEMBL1863002;;;460.34;0.0;4.86;48;O=C(Nc1ccc(Cl)cc1)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1;IC50;'=';10.0;nM;8.0;;;UO_0000065;;;;;0;CHEMBL2343824;Antitrypanosomal activity against Trypanosoma cruzi Tulahuen TcVI extracellular trypomastigotes forms transfected with beta-galactosidase gene infected in rat L6 cells assessed as inhibition of parasite growth after 4 days;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;L6;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL2331102;1;Scientific Literature;Bioorg Med Chem;2013.0;CHEMBL3308469;;;;0.01
CHEMBL1863455;;;405.46;0.0;4.38;17;CC(C)(C)C(=O)N1CCN(C(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1;IC50;'=';30.0;nM;7.52;;;UO_0000065;;;;;0;CHEMBL2343824;Antitrypanosomal activity against Trypanosoma cruzi Tulahuen TcVI extracellular trypomastigotes forms transfected with beta-galactosidase gene infected in rat L6 cells assessed as inhibition of parasite growth after 4 days;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;L6;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL2331102;1;Scientific Literature;Bioorg Med Chem;2013.0;CHEMBL3308469;;;;0.03
CHEMBL1862941;;;423.45;0.0;4.52;14;CC(C)(C)C(=O)N1CCN(C(c2cccnc2)c2ccc(C(F)(F)F)cc2F)CC1;IC50;'=';24.0;nM;7.62;;;UO_0000065;;;;;0;CHEMBL2343824;Antitrypanosomal activity against Trypanosoma cruzi Tulahuen TcVI extracellular trypomastigotes forms transfected with beta-galactosidase gene infected in rat L6 cells assessed as inhibition of parasite growth after 4 days;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;L6;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL2331102;1;Scientific Literature;Bioorg Med Chem;2013.0;CHEMBL3308469;;;;24
CHEMBL1277662;18-OXOFERRUGINOL;;300.44;0.0;4.72;24;CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@@](C)(C=O)[C@@H]1CC2;IC50;;;;;;Not Determined;;;;;;0;CHEMBL4678361;Antitrypanosomal activity against Trypanosoma cruzi TINF/CH/1956/Tulahuen (DTU VI) blood stream trypomastigote form assessed as parasite growth inhibition incubated for 24 hrs by resazurin dye based assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4673334;1;Scientific Literature;J Nat Prod;2020.0;;TIME = 24.0 hr;;;
CHEMBL4754860;;;314.43;0.0;4.17;Hanagokenol A;CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@@]3(C)CO[C@@H](C2=O)[C@@H]31;IC50;;;;;;Not Determined;;;;;;0;CHEMBL4678364;Antitrypanosomal activity against Trypanosoma cruzi IRHOD/CO/2008/SN3 (DTU I) blood stream trypomastigote form assessed as parasite growth inhibition incubated for 24 hrs by resazurin dye based assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4673334;1;Scientific Literature;J Nat Prod;2020.0;;TIME = 24.0 hr;;;
CHEMBL4746812;;;342.44;0.0;3.57;15;COC(=O)[C@]1(C)CCC[C@]2(C)C3=C(C=C[C@@H]12)C(=O)C(C(C)C)=CC3=O;IC50;'=';700.0;nM;6.16;;;UO_0000065;;;;;0;CHEMBL4678367;Antitrypanosomal activity against Trypanosoma cruzi MHOM/Pe/2011/Arequipa(DTU V) blood stream trypomastigote form assessed as parasite growth inhibition incubated for 24 hrs by resazurin dye based assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4673334;1;Scientific Literature;J Nat Prod;2020.0;;TIME = 24.0 hr;;;0.7
CHEMBL69086;;;184.65;0.0;2.5;59;Sc1nc2cc(Cl)ccc2[nH]1;IC50;'=';320000.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL5246279;Trypanocidal activity against Trypanosoma cruzi trypomastigotes;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL5244257;1;Scientific Literature;Eur J Med Chem;2020.0;;;;;320.0
CHEMBL43023;;;750.13;2.0;5.65;11;CC(C)(C)OC(=O)NCCCCC(NC(=O)OC(C)(C)C)C(=O)NCC1CCC(CNCCCN2CCN(CCCNCC3CCCCC3)CC2)CC1;IC50;'=';5000.0;nM;5.3;;;UO_0000065;;;;;0;CHEMBL812103;Inhibitory activity against Trypanosoma cruzi trypomastigotes;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL1131734;1;Scientific Literature;Bioorg Med Chem Lett;1999.0;;;;;5.0
CHEMBL290960;NIFURTIMOX;4.0;287.3;0.0;0.64;Nifurtimox;CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1;IC50;'=';10000.0;nM;5.0;;;UO_0000065;;;;;0;CHEMBL3873865;Antitrypanosomal activity against trypomastigote stage of Trypanosoma cruzi Dm28c infected in African green monkey Vero cells assessed as growth inhibition incubated for 5 to 7 days post infection measured after 24 hrs by MTT assay;F;BAO_0000219;cell-based format;Trypanosoma cruzi;;;Vero;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL3872246;1;Scientific Literature;Bioorg Med Chem;2017.0;CHEMBL3307520;;;;10.0
CHEMBL4159174;;;302.41;0.0;3.51;2;CC(C)[C@H]1C(=O)C2=C(C1=O)[C@@]1(C)CCCC(C)(C)[C@@H]1CC2=O;IC50;'=';4600.0;nM;5.34;;;UO_0000065;;;;;0;CHEMBL4150301;Antiprotozoal activity against trypomastigote form of Trypanosoma cruzi Tulahuen C2C4 infected in rat L6 cells after 96 hrs by CPRG/Nonidet-based photometric method;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;L6;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4145616;1;Scientific Literature;J Nat Prod;2018.0;;;;;4.6
CHEMBL2158134;;;383.32;0.0;2.12;5f;COc1cc(/C=N/NC(=O)c2nc(-c3ccc([N+](=O)[O-])cc3)no2)ccc1O;IC50;;;;;;Not Determined;;;;;;0;CHEMBL2160679;Antitrypanosomal activity against trypomastigotes of Trypanosoma cruzi Y infected in rhesus monkey LLC-MK2 cells assessed parasite viability after 24 hrs;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;LLC-MK2;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL2157907;1;Scientific Literature;Bioorg Med Chem;2012.0;CHEMBL3307684;;;;
CHEMBL2158132;;;372.77;0.0;2.87;5d;COc1cc(/C=N/NC(=O)c2nc(-c3ccc(Cl)cc3)no2)ccc1O;IC50;;;;;;Not Determined;;;;;;0;CHEMBL2160679;Antitrypanosomal activity against trypomastigotes of Trypanosoma cruzi Y infected in rhesus monkey LLC-MK2 cells assessed parasite viability after 24 hrs;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;LLC-MK2;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL2157907;1;Scientific Literature;Bioorg Med Chem;2012.0;CHEMBL3307684;;;;
CHEMBL3235697;;;658.76;1.0;1.26;3;CCC(=O)N[C@@H]1C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@H](C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)O[C@@H]1C;IC50;'=';98940.0;nM;4.0;;;UO_0000065;;;;;0;CHEMBL3241193;Antitrypanosomal activity against trypomastigote forms of Trypanosoma cruzi Tulahuen C4;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL3232714;1;Scientific Literature;J Nat Prod;2014.0;;;;;98.94
CHEMBL2312943;;;392.58;1.0;7.81;11;CCCCC/C=C/C/C=C/CCCCCCCC1=CC(=O)c2ccccc2C1=O;IC50;'=';26400.0;nM;4.58;;;UO_0000065;;;;;0;CHEMBL2321515;Antitrypanosomal activity against Trypanosoma cruzi Y bloodstream trypomastigotes isolated from infected Swiss mouse blood assessed as lysis level after 24 hrs;F;BAO_0000218;organism-based format;Trypanosoma cruzi;CHEMBL3638178;Blood;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL2311378;1;Scientific Literature;Eur J Med Chem;2013.0;;;;;26.4
CHEMBL2312942;;;406.61;1.0;8.2;10;CCCCC/C=C/C/C=C/CCCCCCCC1=C(C)C(=O)c2ccccc2C1=O;IC50;'=';16900.0;nM;4.77;;;UO_0000065;;;;;0;CHEMBL2321515;Antitrypanosomal activity against Trypanosoma cruzi Y bloodstream trypomastigotes isolated from infected Swiss mouse blood assessed as lysis level after 24 hrs;F;BAO_0000218;organism-based format;Trypanosoma cruzi;CHEMBL3638178;Blood;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL2311378;1;Scientific Literature;Eur J Med Chem;2013.0;;;;;16.9
CHEMBL2064831;;;365.46;0.0;4.59;4;COc1cc2c(cc1OC)/C(=N/Nc1nc(-c3ccccc3)cs1)CC2;IC50;'=';195220.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL2065806;Trypanocidal activity against bloodstream trypomastigotes of Trypanosoma cruzi infected in mouse blood assessed as lytic effect after 24 hrs;F;BAO_0000218;organism-based format;Trypanosoma cruzi;CHEMBL3638178;Blood;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL2062416;1;Scientific Literature;Eur J Med Chem;2012.0;;;;;195.22
CHEMBL2064840;;;353.88;1.0;5.53;13;Cc1ccc2c(c1)/C(=N/Nc1nc(-c3ccc(Cl)cc3)cs1)CC2;IC50;'=';61100.0;nM;4.21;;;UO_0000065;;;;;0;CHEMBL2065806;Trypanocidal activity against bloodstream trypomastigotes of Trypanosoma cruzi infected in mouse blood assessed as lytic effect after 24 hrs;F;BAO_0000218;organism-based format;Trypanosoma cruzi;CHEMBL3638178;Blood;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL2062416;1;Scientific Literature;Eur J Med Chem;2012.0;;;;;61.1
CHEMBL2392096;;;558.72;3.0;-0.95;2b;OC[C@H]1O[C@@H](SSCc2cccc(CSS[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)c2)[C@H](O)[C@@H](O)[C@H]1O;IC50;'=';10900.0;nM;4.96;;;UO_0000065;;;;;0;CHEMBL2396189;Trypanocidal activity against Trypanosoma cruzi strain CL trypomastigotes infected in human HeLa cells at 37 degC after 18 hrs by resazurin assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;HeLa;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL2390912;1;Scientific Literature;Bioorg Med Chem Lett;2013.0;CHEMBL3308376;;;;10.9
CHEMBL2391970;;;799.02;3.0;-2.27;8;OC[C@H]1O[C@H](SSCc2cc(CSS[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)cc(CSS[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c2)[C@@H](O)[C@@H](O)[C@@H]1O;IC50;'=';260600.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL2396192;Trypanocidal activity against Trypanosoma cruzi Y trypomastigotes infected in human HeLa cells at 4 degC after 18 hrs by hemocytometric analysis;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;HeLa;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL2390912;1;Scientific Literature;Bioorg Med Chem Lett;2013.0;CHEMBL3308376;;;;260.6
CHEMBL2392095;;;318.42;0.0;0.37;1b;OC[C@H]1O[C@@H](SSCc2ccccc2)[C@H](O)[C@@H](O)[C@H]1O;IC50;'=';139900.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL2396192;Trypanocidal activity against Trypanosoma cruzi Y trypomastigotes infected in human HeLa cells at 4 degC after 18 hrs by hemocytometric analysis;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;HeLa;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL2390912;1;Scientific Literature;Bioorg Med Chem Lett;2013.0;CHEMBL3308376;;;;139.9
CHEMBL5592055;;;354.37;0.0;2.35;16;COc1cc(/C=N/NC(=O)c2nc3ccccc3[nH]2)cc(OC)c1OC;IC50;'>';500000.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL5577550;Antitrypanosomal activity against bloodstream trypomastigote form of Trypanosoma cruzi Y measured after 24 hrs;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL5576098;1;Scientific Literature;Bioorg Med Chem Lett;2024.0;;TIME = 24.0 hr;;;500.0
CHEMBL5579724;;;270.32;0.0;2.39;20;O=C(N/N=C/c1cccs1)c1nc2ccccc2[nH]1;IC50;'>';500000.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL5577550;Antitrypanosomal activity against bloodstream trypomastigote form of Trypanosoma cruzi Y measured after 24 hrs;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL5576098;1;Scientific Literature;Bioorg Med Chem Lett;2024.0;;TIME = 24.0 hr;;;500.0
CHEMBL4213324;;;302.37;0.0;3.25;10e;COc1ccc(C(O)CCC(O)c2ccccc2)c(OC)c1;IC50;'=';19860.95;nM;4.7;;;UO_0000065;;;;;0;CHEMBL4194171;Antitrypanosomal activity against Trypanosoma cruzi Tulahuen trypomastigotes expressing beta-galactosidase gene incubated for 4 days by beta-galactosidase mediated CPRG substrate hydrolysis assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4190349;1;Scientific Literature;Eur J Med Chem;2017.0;;;;;4702
CHEMBL4206830;;;298.34;0.0;3.55;9e;COc1ccc(C(=O)CCC(=O)c2ccccc2)c(OC)c1;IC50;'=';7798.3;nM;5.11;;;UO_0000065;;;;;0;CHEMBL4194171;Antitrypanosomal activity against Trypanosoma cruzi Tulahuen trypomastigotes expressing beta-galactosidase gene incubated for 4 days by beta-galactosidase mediated CPRG substrate hydrolysis assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4190349;1;Scientific Literature;Eur J Med Chem;2017.0;;;;;5108
CHEMBL4212705;;;250.3;0.0;4.62;5f;COc1cccc(-c2ccc(-c3ccccc3)o2)c1;IC50;'=';3341.95;nM;5.48;;;UO_0000065;;;;;0;CHEMBL4194171;Antitrypanosomal activity against Trypanosoma cruzi Tulahuen trypomastigotes expressing beta-galactosidase gene incubated for 4 days by beta-galactosidase mediated CPRG substrate hydrolysis assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4190349;1;Scientific Literature;Eur J Med Chem;2017.0;;;;;5476
CHEMBL4216164;;;328.36;0.0;3.56;9b;COc1cc(C(=O)CCC(=O)c2ccccc2)cc(OC)c1OC;IC50;'=';36897.76;nM;4.43;;;UO_0000065;;;;;0;CHEMBL4194171;Antitrypanosomal activity against Trypanosoma cruzi Tulahuen trypomastigotes expressing beta-galactosidase gene incubated for 4 days by beta-galactosidase mediated CPRG substrate hydrolysis assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4190349;1;Scientific Literature;Eur J Med Chem;2017.0;;;;;4433
CHEMBL4288549;;;374.44;1.0;5.2;9;COc1cc(-c2nc3c([nH]2)c2c(c4ccccc43)OC(C)(C)CC2)ccc1O;IC50;'=';251800.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL4262341;Trypanocidal activity against bloodstream trypomastigote stage of Trypanosoma cruzi Y assessed as induction of parasite lysis after 24 hrs by Neubauer chamber based cell counting method;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4261506;1;Scientific Literature;Medchemcomm;2017.0;;;;;251.8
CHEMBL4281349;;;294.4;0.0;4.7;12;CCCn1cnc2c3ccccc3c3c(c21)CCC(C)(C)O3;IC50;'=';172200.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL4262341;Trypanocidal activity against bloodstream trypomastigote stage of Trypanosoma cruzi Y assessed as induction of parasite lysis after 24 hrs by Neubauer chamber based cell counting method;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4261506;1;Scientific Literature;Medchemcomm;2017.0;;;;;172.2
CHEMBL4289640;;;308.43;1.0;5.09;14;CCCCn1cnc2c3ccccc3c3c(c21)CCC(C)(C)O3;IC50;'=';123000.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL4262341;Trypanocidal activity against bloodstream trypomastigote stage of Trypanosoma cruzi Y assessed as induction of parasite lysis after 24 hrs by Neubauer chamber based cell counting method;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4261506;1;Scientific Literature;Medchemcomm;2017.0;;;;;123.0
CHEMBL4285777;;;364.53;1.0;6.65;21;CCCCCCCCn1cnc2c3c(c4ccccc4c21)OC(C)(C)CC3;IC50;'=';376100.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL4262341;Trypanocidal activity against bloodstream trypomastigote stage of Trypanosoma cruzi Y assessed as induction of parasite lysis after 24 hrs by Neubauer chamber based cell counting method;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4261506;1;Scientific Literature;Medchemcomm;2017.0;;;;;376.1
CHEMBL2158101;;;373.41;1.0;5.39;S6;CC1(C)CCc2c(c3ccccc3c3nc(-c4ccc([N+](=O)[O-])cc4)[nH]c23)O1;IC50;'=';250000.0;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL4262341;Trypanocidal activity against bloodstream trypomastigote stage of Trypanosoma cruzi Y assessed as induction of parasite lysis after 24 hrs by Neubauer chamber based cell counting method;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4261506;1;Scientific Literature;Medchemcomm;2017.0;;;;;250.0
CHEMBL150;KAEMPFEROL;1.0;286.24;0.0;2.28;FLA2;O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12;IC50;'=';83550.0;nM;4.08;;;UO_0000065;;;;;0;CHEMBL4263548;Antitrypanosomal activity against Trypanosoma cruzi Tulahuen C2C4 trypomastigotes infected in rat skeletal myoblasts L-6 cells after 96 hrs by CPRG/Nonidet reagent based spectrophotometric method;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4261582;1;Scientific Literature;Eur J Med Chem;2018.0;;;;;83.55
CHEMBL4542963;;;533.72;2.0;-0.11;12;CN(C)CCCN(C)c1c(NCCCN(C)CCCNc2c(N(C)CCCN(C)C)c(=O)c2=O)c(=O)c1=O;IC50;;;;;;Not Determined;;;;;;0;CHEMBL4414427;Trypanocidal activity against Trypanosoma cruzi MHOM/Pe/2011/Arequipa DTU 5 trypomastigotes derived from infected Balb/c mouse after 72 hrs by resazurin dye based assay;F;BAO_0000218;organism-based format;Trypanosoma cruzi;;;;;;;;CHEMBL368;Trypanosoma cruzi;Trypanosoma cruzi;ORGANISM;CHEMBL4411344;1;Scientific Literature;Bioorg Med Chem;2019.0;;;;;
